,Country Name,Country Code,Year,Access to electricity (% of population),Age dependency ratio (% of working-age population),"Automated teller machines (ATMs) (per 100,000 adults)","Contributing family workers, total (% of total employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Exports of goods and services (% of GDP),GDP growth (annual %),"Inflation, consumer prices (annual %)","Labor force, total","Literacy rate, adult total (% of people ages 15 and above)","Population, total",Tax revenue (% of GDP),"Total employment, total (ages 15+)"
500,Sri Lanka,LKA,2012,88.80839539,49.74560842,15.79798357,8.664999962,2.888000011,30.99399948,26.06999969,19.81648247,9.144579388,7.542913732,8172455.0,81.3130004337143,20425000.0,10.40841513,7855408.0
501,Sri Lanka,LKA,2013,90.2,50.30961883,16.47545362,8.796999931,3.102999926,29.75099945,26.1609993,20.32039824,3.395722774,6.911546529,8498965.0,81.3130004337143,20585000.0,10.48662314,8121583.0
502,Sri Lanka,LKA,2014,92.19206238,50.81391301,16.86835261,8.666000366,2.809999943,28.48600006,26.46999931,21.08876229,4.960706541,2.763286599,8449225.0,81.3130004337143,20771000.0,10.13750624,8077446.0
503,Sri Lanka,LKA,2015,93.88990021,51.2265464,17.1624537,8.402999878,2.79399991,28.09300041,25.53499985,21.01310319,5.007683305,2.236852542,8519572.0,81.3130004337143,20966000.0,12.37995191,8121702.0
504,Sweden,SWE,1995,100.0,57.10873434,61.014200824327816,0.537999988,3.904000044,3.142999887,24.71999931,38.00289027,4.024306541,2.52841957,4563210.0,81.3130004337143,8826939.0,26.85273965,4157093.0
505,Sweden,SWE,1996,100.0,57.16494359,61.014200824327816,0.556999981,4.127999783,2.967000008,25.72699928,36.83337431,1.517861239,0.470973017,4556818.0,81.3130004337143,8840998.0,27.45342322,4121640.0
506,Sweden,SWE,1997,100.0,56.93759175,61.014200824327816,0.515999973,4.175000191,2.877000093,25.99900055,40.0517318,2.900482859,0.517594974,4529716.0,81.3130004337143,8846062.0,27.68037416,4060399.0
507,Sweden,SWE,1998,100.0,56.50726255,61.014200824327816,0.523999989,4.039000034,2.559000015,25.74699974,41.02728995,4.226791693,-0.136019172,4518067.0,81.3130004337143,8850974.0,29.91329241,4114149.0
508,Sweden,SWE,1999,100.0,56.0220745,61.014200824327816,0.532000005,4.09100008,2.535000086,25.15399933,41.0378425,4.530152752,0.454014788,4544043.0,81.3130004337143,8857874.0,30.46704566,4198253.0
509,Sweden,SWE,2000,100.0,55.58386107,61.014200824327816,0.479000002,3.954999924,2.382999897,24.60300064,44.09794661,4.735287133,1.037254649,4513551.0,81.3130004337143,8872109.0,30.02170262,4266602.0
510,Sweden,SWE,2001,100.0,54.77646566,61.014200824327816,0.463999987,3.736000061,2.279000044,22.35899925,43.75395964,1.563410279,2.405958341,4560921.0,81.3130004337143,8895960.0,27.97819323,4379403.0
511,Sweden,SWE,2002,100.0,54.25659465,61.014200824327816,0.479000002,3.749000072,2.141000032,23.18000031,42.09004637,2.073577213,2.158482136,4578453.0,81.3130004337143,8924958.0,26.85269639,4395731.0
512,Sweden,SWE,2003,100.0,53.90218304,61.014200824327816,0.423999995,3.763999939,2.104000092,22.74200058,41.24430521,2.385740236,1.925655349,4604438.0,81.3130004337143,8958229.0,26.90130819,4379713.0
513,Sweden,SWE,2004,100.0,53.54972102,36.46954022,0.453000009,3.661999941,2.132999897,22.6590004,43.44691751,4.32052981,0.373659829,4616939.0,81.3130004337143,8993531.0,27.21738681,4362092.0
514,Sweden,SWE,2005,100.0,53.16559748,37.73122803,0.344999999,3.926000118,2.007999897,22.07799911,45.87325511,2.818329618,0.453170853,4752321.0,81.3130004337143,9029572.0,28.49947306,4387848.0
515,Sweden,SWE,2006,100.0,53.23335583,37.51878642,0.284000009,3.913000107,2.232000113,21.90099907,48.18999568,4.688127152,1.360214686,4750128.0,81.3130004337143,9080505.0,28.49234983,4415229.0
516,Sweden,SWE,2007,100.0,53.06354952,40.68829724,0.294,3.920000076,2.247999907,21.68600082,48.25806561,3.404948895,2.212168834,4824750.0,81.3130004337143,9148092.0,28.44886024,4529506.0
517,Sweden,SWE,2008,100.0,52.83709611,42.19760126,0.263999999,3.775000095,2.213000059,21.26000023,49.81309771,-0.557047628,3.437049106,4892006.0,81.3130004337143,9219637.0,27.02636882,4589707.0
518,Sweden,SWE,2009,100.0,52.83486532,42.7962399,0.224000007,3.767999887,2.176000118,20.15600014,44.45230346,-5.18465903,-0.494460544,4908131.0,81.3130004337143,9298515.0,26.93828723,4500743.0
519,Sweden,SWE,2010,100.0,53.20150579,42.79697922,0.261000007,3.921999931,2.101000071,19.88299942,46.18519236,5.988926547,1.157988027,4941195.0,81.3130004337143,9378126.0,27.11069962,4517201.0
520,Sweden,SWE,2011,100.0,53.87368932,45.20259228,0.216000006,3.673000097,1.988999963,19.9260006,46.68289496,2.664407951,2.961150738,4998110.0,81.3130004337143,9449213.0,26.48744987,4609738.0
521,Sweden,SWE,2012,100.0,54.87134176,43.03944904,0.245000005,3.776000023,2.059999943,19.61100006,46.3231383,-0.286320615,0.888377507,5033981.0,81.3130004337143,9519374.0,26.0686333,4633326.0
522,Sweden,SWE,2013,100.0,56.11865004,40.54038167,0.225999996,3.816999912,2.032999992,19.15500069,43.80068591,1.241204917,-0.04429297,5097788.0,81.3130004337143,9600379.0,26.24819326,4689454.0
523,Sweden,SWE,2014,100.0,57.37879975,40.18191691,0.226999998,3.618999958,1.973999977,18.60300064,45.03314841,2.604326565,-0.179638494,5140808.0,81.3130004337143,9696110.0,26.30096727,4733616.0
524,Sweden,SWE,2015,100.0,58.46559572,40.53446958,0.256000012,3.582000017,2.036999941,18.28800011,45.55123266,4.521969347,-0.046784745,5182078.0,81.3130004337143,9799186.0,26.98580429,4798586.0
525,United Arab Emirates,ARE,1995,100.0,39.48597718,61.014200824327816,0.01,1.253000021,7.999000072,33.62799835,39.23247462297544,6.687886464,52.944849960786854,1338614.0,81.3130004337143,2448820.0,16.72065298935484,1314530.0
526,United Arab Emirates,ARE,1996,100.0,38.78335822,61.014200824327816,0.01,1.31099999,7.383999825,33.3769989,39.23247462297544,5.798404061,52.944849960786854,1404157.0,81.3130004337143,2571020.0,16.72065298935484,1377618.0
527,United Arab Emirates,ARE,1997,100.0,38.04882513,61.014200824327816,0.01,1.203999996,6.690000057,33.86399841,39.23247462297544,8.190398641,52.944849960786854,1479747.0,81.3130004337143,2700010.0,0.992336344,1449958.0
528,United Arab Emirates,ARE,1998,100.0,37.58588377,61.014200824327816,0.008,1.266000032,6.315000057,34.90999985,39.23247462297544,0.291994349,52.944849960786854,1565716.0,81.3130004337143,2838145.0,1.075872392,1534144.0
529,United Arab Emirates,ARE,1999,100.0,37.36427509,61.014200824327816,0.008,1.236999989,6.272999763,34.97900009,39.23247462297544,2.902213645,52.944849960786854,1662350.0,81.3130004337143,2988162.0,1.122447005,1627284.0
530,United Arab Emirates,ARE,2000,100.0,37.13112264,61.014200824327816,0.01,1.19599998,5.961999893,34.83599854,39.23247462297544,10.85270421,52.944849960786854,1771864.0,81.3130004337143,3154925.0,16.72065298935484,1732001.0
531,United Arab Emirates,ARE,2001,100.0,33.2204882,61.014200824327816,0.009,1.43900001,5.631000042,36.55400085,49.15922533,1.39908503,52.944849960786854,1908932.0,81.3130004337143,3326032.0,16.72065298935484,1862984.0
532,United Arab Emirates,ARE,2002,100.0,29.94459843,61.014200824327816,0.008,1.327000022,5.414000034,37.29199982,49.50334738,2.43345681,52.944849960786854,2063389.0,81.3130004337143,3507232.0,16.72065298935484,2008731.0
533,United Arab Emirates,ARE,2003,100.0,27.35639132,61.014200824327816,0.009,1.194000006,5.065999985,38.23699951,55.92319922,8.800540815,52.944849960786854,2261132.0,81.3130004337143,3741932.0,16.72065298935484,2194893.0
534,United Arab Emirates,ARE,2004,100.0,25.39854127,18.22162407,0.009,1.25,4.811999798,38.52399826,63.5677906,9.566436637,52.944849960786854,2541423.0,81.3130004337143,4087931.0,16.72065298935484,2462660.0
535,United Arab Emirates,ARE,2005,100.0,23.96727817,42.18115091,0.01,1.51699996,4.938000202,40.11700058,67.58543439,4.855141196,52.944849960786854,2928896.0,90.03385162,4579562.0,16.72065298935484,2837507.0
536,United Arab Emirates,ARE,2006,100.0,21.29602227,38.70874055,0.014,2.858999968,4.640999794,32.4070015,68.62783077,9.837319773,52.944849960786854,3430362.0,81.3130004337143,5242032.0,16.72065298935484,3321432.0
537,United Arab Emirates,ARE,2007,100.0,19.34451679,40.23513593,0.012,3.059000015,4.507999897,27.74200058,72.3840975,3.184390174,52.944849960786854,4054528.0,81.3130004337143,6044067.0,16.72065298935484,3925337.0
538,United Arab Emirates,ARE,2008,100.0,18.04583295,41.62464749,0.013,3.272000074,4.258999825,24.3939991,78.8678887,3.191836276,12.25042024,4731781.0,81.3130004337143,6894278.0,16.72065298935484,4542022.0
539,United Arab Emirates,ARE,2009,100.0,17.16335258,54.52209167,0.02,3.773000002,1.220999956,28.59799957,79.65331786,-5.242921907,1.559800981,5360469.0,81.3130004337143,7666393.0,16.72065298935484,5136959.0
540,United Arab Emirates,ARE,2010,100.0,16.45184931,52.45450221,0.037999999,3.640000105,0.763000011,29.30500031,77.73799993,1.602809961,0.878936756,5891852.0,81.3130004337143,8270684.0,16.72065298935484,5667108.0
541,United Arab Emirates,ARE,2011,100.0,16.76697862,55.64540062,0.045000002,3.687000036,0.541999996,29.22299957,89.78180974,6.930271629,0.876836633,6149579.0,81.3130004337143,8672475.0,0.321413865,5932002.0
542,United Arab Emirates,ARE,2012,100.0,16.92439082,58.41299234,0.043000001,3.752000093,0.405000001,29.75699997,100.3223124,4.484626085,0.66427897,6286325.0,81.3130004337143,8900453.0,0.36378634,6087229.0
543,United Arab Emirates,ARE,2013,100.0,17.04445519,59.95476655,0.039000001,3.482000113,0.301999986,29.80900002,100.6315481,5.053345825,1.09948371,6339424.0,81.3130004337143,9006263.0,0.370450572,6160736.0
544,United Arab Emirates,ARE,2014,100.0,17.20212928,61.90969767,0.035999998,3.52699995,0.240999997,31.42399979,99.11504126,4.398696682,2.34582837,6367992.0,81.3130004337143,9070867.0,0.35572315,6212818.0
545,United Arab Emirates,ARE,2015,100.0,17.38245504,64.86117188,0.027000001,2.948999882,0.197999999,33.56299973,100.8704802,5.064701529,4.068834375,6414735.0,81.3130004337143,9154302.0,0.057734024,6280329.0
546,United Kingdom,GBR,1995,100.0,54.70764673,61.014200824327816,0.551999986,3.371999979,2.053999901,27.42399979,25.1597867,2.469734452,2.656452094,28418872.0,81.3130004337143,58019030.0,23.38854169,25949271.0
547,United Kingdom,GBR,1996,100.0,54.71844448,61.014200824327816,0.497000009,3.134000063,1.949000001,27.42499924,25.7370472,2.538654447,2.481100989,28517679.0,81.3130004337143,58166950.0,23.24288589,26182007.0
548,United Kingdom,GBR,1997,100.0,54.58675333,61.014200824327816,0.451999992,3.234999895,1.853999972,26.86300087,25.29409221,4.038248414,1.777945905,28692663.0,81.3130004337143,58316954.0,23.78131667,26664306.0
549,United Kingdom,GBR,1998,100.0,54.34208819,61.014200824327816,0.388999999,3.128000021,1.718000054,26.66600037,23.73326271,3.137808431,1.588923992,28761240.0,81.3130004337143,58487141.0,25.12460415,26978029.0
550,United Kingdom,GBR,1999,100.0,54.02926438,61.014200824327816,0.377000004,3.210000038,1.55400002,25.81200027,23.6055179,3.216724592,1.335406567,29050150.0,81.3130004337143,58682466.0,25.67968436,27295284.0
551,United Kingdom,GBR,2000,100.0,53.67567301,61.014200824327816,0.407000005,3.211999893,1.534999967,25.16699982,24.84375158,3.66412896,0.785269429,29295681.0,81.3130004337143,58892514.0,26.22898439,27666871.0
552,United Kingdom,GBR,2001,100.0,53.32177397,61.014200824327816,0.358999997,3.174000025,1.39199996,24.63999939,24.73787421,2.544130573,1.23589468,29259367.0,81.3130004337143,59119673.0,25.84914018,27884363.0
553,United Kingdom,GBR,2002,100.0,52.88280385,61.014200824327816,0.349999994,3.065000057,1.386000037,23.9109993,23.77347904,2.457877617,1.256192498,29588702.0,81.3130004337143,59370479.0,25.00834829,28097358.0
554,United Kingdom,GBR,2003,100.0,52.40795961,61.014200824327816,0.307999998,3.025000095,1.248999953,23.3409996,23.5346415,3.325909315,1.362921545,29868748.0,81.3130004337143,59647577.0,24.59341763,28432334.0
555,United Kingdom,GBR,2004,100.0,51.95443174,61.014200824327816,0.356999993,3.065999985,1.276000023,22.30200005,23.44272268,2.364455337,1.344595759,30142943.0,81.3130004337143,59987905.0,25.22206473,28759176.0
556,United Kingdom,GBR,2005,100.0,51.5711073,117.6508456,0.344000012,2.954999924,1.376999974,22.2159996,24.68511655,3.096088937,2.049668311,30589897.0,81.3130004337143,60401206.0,25.54735838,29136845.0
557,United Kingdom,GBR,2006,100.0,51.41006342,120.9406403,0.340000004,2.944000006,1.351999998,22.06200027,26.70812165,2.455999651,2.333527794,31037309.0,81.3130004337143,60846820.0,25.73855347,29376873.0
558,United Kingdom,GBR,2007,100.0,51.32959751,125.816614,0.352999985,2.900000095,1.366000056,22.18899918,24.86279461,2.35670823,2.321035915,31240900.0,81.3130004337143,61322463.0,25.90967515,29597705.0
559,United Kingdom,GBR,2008,100.0,51.35874032,125.5935032,0.34799999,2.834000111,1.08099997,22.00399971,26.80138915,-0.472540317,3.613498886,31647690.0,81.3130004337143,61806995.0,26.54624867,29869044.0
560,United Kingdom,GBR,2009,100.0,51.51127437,121.1926669,0.308999985,2.802000046,1.110000014,19.61100006,26.12877369,-4.187759438,2.166231372,31825552.0,81.3130004337143,62276270.0,24.22741276,29425472.0
561,United Kingdom,GBR,2010,100.0,51.79171761,121.9607161,0.331999987,2.665999889,1.215999961,19.20999908,28.21409515,1.69454714,3.285714286,32010415.0,81.3130004337143,62766365.0,25.38760929,29516735.0
562,United Kingdom,GBR,2011,100.0,52.52360112,123.4569772,0.358999997,2.538000107,1.220000029,19.17700005,30.51028034,1.45262397,4.484239645,32192066.0,81.3130004337143,63258918.0,26.06182518,29603895.0
563,United Kingdom,GBR,2012,100.0,53.26040979,125.9497092,0.374000013,2.549000025,1.187999964,19.06599998,29.7322316,1.481329829,2.821709747,32543044.0,81.3130004337143,63700300.0,25.23793559,29975391.0
564,United Kingdom,GBR,2013,100.0,54.01564946,128.5194088,0.377000004,2.493000031,1.057999969,18.86499977,29.66601885,2.052388508,2.554546687,32852108.0,81.3130004337143,64128226.0,25.22518564,30378310.0
565,United Kingdom,GBR,2014,100.0,54.78284844,129.498951,0.386000007,2.562000036,1.254999995,18.96500015,28.24754962,3.054251012,1.460191609,33143711.0,81.3130004337143,64613160.0,24.92093353,31118452.0
566,United Kingdom,GBR,2015,100.0,55.53596761,131.3059569,0.337000012,2.461999893,1.136999965,18.65600014,27.38131354,2.345939517,0.050020842,33408045.0,81.3130004337143,65128861.0,25.15972314,31637269.0
567,Zimbabwe,ZWE,1995,32.13007736,91.5283768,61.014200824327816,18.61800003,0.632000029,59.7879982,13.50899982,38.23634361,0.158025752,22.59382336,4629648.0,81.3130004337143,11320346.0,16.72065298935484,4374988.0
568,Zimbabwe,ZWE,1996,32.45994949,90.53667326,61.014200824327816,13.49100018,0.42899999,60.66600037,12.25199986,36.13007288,10.36069674,21.43390033,4720809.0,81.3130004337143,11518262.0,16.72065298935484,4436756.0
569,Zimbabwe,ZWE,1997,32.7745285,89.27128919,61.014200824327816,14.55799961,0.532999992,59.72700119,12.26299953,37.59527266,2.680594174,18.73604882,4814996.0,81.3130004337143,11709997.0,16.72065298935484,4481331.0
570,Zimbabwe,ZWE,1998,33.07075119,87.81677663,61.014200824327816,13.8380003,0.35800001,60.21699905,11.97700024,43.39308496,2.885211917,31.81959296,4851242.0,81.3130004337143,11893272.0,16.72065298935484,4532429.0
571,Zimbabwe,ZWE,1999,38.4,86.30127361,61.014200824327816,14.83199978,0.405000001,60.02600098,11.82699966,37.40857975,-0.817820899,58.51967185,4874463.0,81.3130004337143,12064537.0,16.72065298935484,4581953.0
572,Zimbabwe,ZWE,2000,33.59741974,84.80402889,61.014200824327816,11.7840004,0.432999998,61.99399948,11.44900036,38.15975456,-3.059189626,55.86645207,5137791.0,81.3130004337143,12222251.0,16.72065298935484,4844473.0
573,Zimbabwe,ZWE,2001,33.83086777,84.02611809,61.014200824327816,11.35999966,0.388000011,64.24500275,11.07499981,34.95891269,1.439615074,76.70726541,5389252.0,81.3130004337143,12366165.0,16.72065298935484,5099891.0
574,Zimbabwe,ZWE,2002,34.2,83.31097033,61.014200824327816,11.94900036,0.467000008,66.50099945,10.63599968,31.83479887,-8.894023417,140.0599968,5635380.0,81.3130004337143,12500525.0,16.72065298935484,5355190.0
575,Zimbabwe,ZWE,2003,34.26678467,82.65945604,61.014200824327816,6.800000191,0.861000001,70.51399994,10.43799973,32.39705909,-16.99507453,431.699821,5875594.0,81.3130004337143,12633897.0,16.72065298935484,5607936.0
576,Zimbabwe,ZWE,2004,34.48138046,82.0892066,61.014200824327816,7.472000122,0.734000027,72.4469986,10.43700027,34.46979901,-5.807538303,282.3802174,6111067.0,81.3130004337143,12777511.0,16.72065298935484,5842804.0
577,Zimbabwe,ZWE,2005,34.70182037,81.62564941,61.014200824327816,8.26099968,0.811999977,72.59300232,10.40100002,33.54864819,-5.711083833,302.1169963,6200658.0,81.3130004337143,12940032.0,16.72065298935484,5918998.0
578,Zimbabwe,ZWE,2006,37.2,81.12747767,6.740780415,8.494999886,0.782999992,73.16899872,10.30900002,35.95616853,-3.46149505,1096.677633,6309934.0,81.3130004337143,13124267.0,16.72065298935484,6014149.0
579,Zimbabwe,ZWE,2007,35.18447876,80.7945139,7.125583335,8.149999619,0.785000026,73.21199799,10.23799992,37.7853733,-3.653327043,24411.03081,6424154.0,81.3130004337143,13329909.0,16.72065298935484,6114392.0
580,Zimbabwe,ZWE,2008,35.45730972,80.58910128,6.847311264,8.430000305,1.105000019,73.66899872,10.00599957,41.46684872,-17.6689466,52.944849960786854,6544490.0,81.3130004337143,13558469.0,16.72065298935484,6221100.0
581,Zimbabwe,ZWE,2009,43.36908187,80.46845016,7.215773408,9.302000046,0.578999996,71.10199738,9.833999634,21.83655545,12.0195605,52.944849960786854,6671584.0,81.3130004337143,13810599.0,10.31079296,6329902.0
582,Zimbabwe,ZWE,2010,36.06305695,80.41320944,4.856032595,9.394000053,0.470999986,68.96900177,9.43900013,35.193293,12.58102697,3.034478884,6805556.0,81.3130004337143,14086317.0,20.70087203,6446909.0
583,Zimbabwe,ZWE,2011,36.9,80.21625225,3.933094147,9.93900013,0.474999994,65.89299774,9.079999924,40.56371697,15.44573298,3.277509412,6962532.0,83.58271027,14386649.0,20.89712295,6588619.0
584,Zimbabwe,ZWE,2012,36.72887802,80.03527074,4.345909279,9.347999573,0.490999997,65.63600159,8.338999748,30.23806237,14.77959514,3.922235339,7132052.0,81.3130004337143,14710826.0,21.43246823,6749094.0
585,Zimbabwe,ZWE,2013,37.07681274,79.87662365,4.247220484,9.493000031,0.616999984,65.99099731,7.849999905,27.16638775,5.529787208,1.631622019,7310718.0,81.3130004337143,15054506.0,16.72065298935484,6922911.0
586,Zimbabwe,ZWE,2014,32.3,79.71750918,5.235628809,8.385000229,0.633000016,67.24700165,7.355000019,25.67760409,2.127083908,-0.217286171,7495830.0,88.69342041,15411675.0,16.72065298935484,7102680.0
587,Zimbabwe,ZWE,2015,33.7,79.51436364,6.150878005,8.142999649,0.643999994,67.20999908,7.275000095,23.45934948,1.689594592,-2.398709959,7686852.0,81.3130004337143,15777451.0,16.72065298935484,7287739.0
